O_station_name,D_station_name,Distance,discharge coefficient,Standardized distance coefficient
G,EO,15.75,0.0001461831415693,0.1256582096696984
G,EP,17.12,0.0004404343930374,0.1365884793362055
G,EQ,30.96,2.7782346445470466e-05,0.2470081378650072
G,ER,21.25,0.0001346206535947,0.1695388543162597
G,ES,29.97,1.851646657718161e-05,0.2391096218286261
G,ET,17.43,0.0001392710557554,0.1390617520344662
H,A,1.89,1.484280032228941,0.0150789851603638
H,B,12.12,0.0078684320093777,0.0966969842029679
H,C,3.92,0.3281941979199205,0.0312749321844582
H,D,7.78,0.0447036954794498,0.0620711664273177
H,E,13.37,0.0047300390339244,0.1066698579862773
H,F,17.78,0.0054144768589282,0.1418541566937929
H,G,19.52,0.0001440314320502,0.1557363970001595
H,I,17.89,0.0048136877558372,0.1427317695867241
H,J,4.41,0.1172764830926071,0.0351842987075155
H,K,11.71,0.0028414866305412,0.0934258816020424
H,L,6.38,0.010684832546768,0.0509015477900111
H,M,10.99,0.0063083818409103,0.0876815063028562
H,N,5.85,0.0477475701293009,0.0466730493058879
H,O,4.06,0.1622000080130149,0.0323918940481889
H,P,11.59,0.0183907753586802,0.0924684857188447
H,Q,17.85,0.0043520250256965,0.1424126376256582
H,R,24.45,0.0007800918084707,0.1950694112015318
H,S,14.91,0.0064425041145974,0.1189564384873145
H,T,22.24,0.0022719928823128,0.1774373703526408
H,U,5.06,0.0930906835366901,0.0403701930748364
H,V,49.09,0.0001467596360054,0.3916546992181267
H,W,33.34,9.471602698806369e-05,0.2659964895484283
H,X,19.58,6.452878294021229e-05,0.1562150949417584
H,Y,3.76,0.1353274899470207,0.0299984043401946
H,Z,38.42,0.0004438409307142,0.3065262486037977
H,AA,19.68,0.0007424512500869,0.1570129248444231
H,AB,31.04,0.0003114379500085,0.2476464017871389
H,AC,16.12,0.0056771384924275,0.128610180309558
H,AD,4.76,0.4614906881870396,0.0379767033668421
H,AE,13.65,0.0034967676173033,0.1089037817137386
H,AF,8.51,0.047469843129992,0.0678953247167703
H,AG,9.44,0.0796963613485109,0.0753151428115525
H,AH,13.68,0.0057089665020237,0.109143130684538
H,AI,20.82,0.0024975232587857,0.1661081857348013
H,AJ,6.23,0.0366607043019202,0.049704802936014
H,AK,2.72,0.1811804635686994,0.0217009733524812
H,AL,23.51,0.0010720127507424,0.1875698101164831
H,AM,6.34,0.0011637159394726,0.0505824158289452
H,AN,6.23,0.0697425209037029,0.049704802936014
H,AO,13.53,0.0018193389069338,0.1079463858305409
H,AP,2.13,0.0282981565055434,0.0169937769267592
H,AQ,68.16,3.2439660653589648e-06,0.5438008616562948
H,AR,24.92,0.001330635575307,0.1988192117440561
H,AS,3.38,0.0915083587540702,0.0269666507100686
H,AT,4.36,0.3268496295950466,0.0347853837561831
H,AU,6.15,0.0015318173430718,0.0490665390138822
H,AV,9.34,0.0097853537814072,0.0745173129088878
H,AW,9.95,0.011908825166452,0.0793840753151428
H,AX,16.4,0.0157435640406566,0.1308441040370193
H,AY,3.14,0.3586079350962514,0.0250518589436732
H,AZ,2.3,1.0276930480072466,0.0183500877612892
H,BA,4.27,0.1512740336493372,0.0340673368437849
H,BB,5.3,0.0115047529518215,0.0422849848412318
H,BC,8.51,0.0209780602893165,0.0678953247167703
H,BD,21.85,0.0001276078949113,0.1743258337322483
H,BE,16.43,0.0066502421149958,0.1310834530078187
H,BF,2.03,0.6263223282029817,0.0161959470240944
H,BG,5.91,0.0075081561896677,0.0471517472474868
H,BH,9.89,0.0251969710397963,0.0789053773735439
H,BI,4.38,0.0452298085727639,0.0349449497367161
H,BJ,10.13,0.0073591540781781,0.0808201691399393
H,BK,7.62,0.014233771216385,0.060794638583054
H,BL,3.43,0.242996175328732,0.0273655656614009
H,BM,6.95,0.0018161225695702,0.0554491782352002
H,BN,2.85,0.3778348331537909,0.0227381522259454
H,BO,15.04,0.0035874003681892,0.1199936173607786
H,BP,8.2,0.0461969797243704,0.0654220520185096
H,BQ,4.02,0.959838717765856,0.032072762087123
H,BR,39.89,0.0002484863386534,0.3182543481729695
H,BS,4.1,0.0415239970627602,0.0327110260092548
H,BT,5.61,0.0787275088491076,0.0447582575394925
H,BU,52.59,2.1231139836003176e-05,0.419578745811393
H,BV,18.3,0.0039262255267898,0.1460028721876496
H,BW,2.13,0.1635996966081833,0.0169937769267592
H,BX,4.93,0.0118924994719857,0.0393330142013722
H,BY,19.98,0.0031948853910007,0.1594064145524174
H,BZ,24.95,0.0001316702961701,0.1990585607148556
H,CA,15.07,0.0326480621767004,0.1202329663315781
H,CB,24.73,1.1158931339174776e-05,0.1973033349289931
H,CC,5.07,0.0159047575802667,0.0404499760651029
H,CD,18.19,0.000979713403295,0.1451252592947183
H,CE,2.05,0.503125876214555,0.0163555130046274
H,CF,2.13,0.0603725343387922,0.0169937769267592
H,CG,16.81,0.0002893090495504,0.1341152066379447
H,CH,4.09,0.1731646687808737,0.0326312430189883
H,CI,7.26,0.0079373006494003,0.0579224509334609
H,CJ,45.11,5.264622107837811e-05,0.3599010690920695
H,CK,7.43,0.0425579108655512,0.059278761767991
H,CL,10.4,0.0071252855048847,0.0829743098771342
H,CM,6.7,0.1203041731640306,0.0534546034785383
H,CN,17.15,0.0040078205438776,0.1368278283070049
H,CO,16.3,0.0020629028425985,0.1300462741343545
H,CP,3.77,0.0253785828660348,0.0300781873304611
H,CQ,5.11,0.1123903579422949,0.0407691080261688
H,CR,17.19,0.0006214014436231,0.1371469602680708
H,CS,7.12,0.0671755756059841,0.0568054890697303
H,CT,10.6,0.0037821938597662,0.0845699696824636
H,CU,5.1,0.2194260853197488,0.0406893250359023
H,CV,9.38,0.0204981371934494,0.0748364448699537
H,CW,42.61,6.992910843492764e-05,0.3399553215254507
H,CY,32.11,0.0017698152945342,0.2561831817456518
H,CZ,16.2,0.005638000709686,0.1292484442316898
H,DA,10.6,0.0160423732867568,0.0845699696824636
H,DB,10.25,0.0149860228038865,0.081777565023137
H,DC,20.84,0.0042978304644049,0.1662677517153342
H,DD,5.78,0.0068368279946061,0.0461145683740226
H,DE,18.92,0.0021074369107454,0.150949417584171
H,DF,5.0,0.02393693375,0.0398914951332375
H,DG,28.47,0.0005468410752519,0.2271421732886548
H,DH,7.18,0.018985479660824,0.0572841870113291
H,DI,12.88,0.0054905860859378,0.10276049146322
H,DJ,7.61,0.0284086075240177,0.0607148555927876
H,DK,8.29,0.0248991589043484,0.0661400989309079
H,DL,3.37,0.1041205612520435,0.0268868677198021
H,DM,13.88,0.0087514582729921,0.1107387904898675
H,DN,4.3,0.1020768405219037,0.0343066858145843
H,DO,3.81,0.1256039099115235,0.030397319291527
H,DP,26.52,0.0014845186584164,0.2115844901866921
H,DQ,9.53,0.0105316763886396,0.0760331897239508
H,DR,4.76,0.1103212741898229,0.0379767033668421
H,DS,23.31,8.94893100491556e-05,0.1859741503111536
H,DT,12.01,0.0088594477194622,0.0958193713100366
H,DU,4.4,0.0260927260890151,0.035104515717249
H,DV,3.31,0.2066389305006647,0.0264081697782032
H,DW,11.2,0.0537216064037919,0.0893569490984522
H,DX,54.07,0.0001406663534446,0.4313866283708313
H,DY,14.34,0.0031949735458419,0.1144088080421254
H,DZ,9.66,0.01525672260542,0.077070368597415
H,EA,4.78,0.0202608753056377,0.0381362693473751
H,EB,35.97,0.0001463153518012,0.2869794159885112
H,EC,29.66,0.000140606876245,0.2366363491303654
H,ED,36.95,0.0006306994275688,0.2947981490346258
H,EE,4.13,0.2420367105834002,0.0329503749800542
H,EF,15.6,0.0023167456605782,0.1244614648157012
H,EG,5.51,0.0485559365266144,0.0439604276368278
H,EH,1.72,0.2770107856724356,0.0137226743258337
H,EI,12.3,0.0284020550006058,0.0981330780277644
H,EJ,17.93,2.918857930807948e-05,0.14305090154779
H,EK,26.53,0.0001441282382969,0.2116642731769586
H,EL,8.65,0.0007021207830755,0.069012286580501
H,EM,19.71,0.0005894094319647,0.1572522738152226
H,EN,74.69,0.0001404925464804,0.5958991543003032
H,EO,6.06,0.0523742656856444,0.0483484921014839
H,EP,5.86,0.1993876716858961,0.0467528322961544
H,EQ,14.63,0.0065991342351482,0.1167225147598532
H,ER,6.6,0.0740195568373125,0.0526567735758736
H,ES,35.01,0.0007197011026936,0.2793202489229296
H,ET,12.18,0.0151274544387215,0.0971756821445667
I,A,18.64,0.0080765249837674,0.1487154938567097
I,B,27.77,0.0007932655245017,0.2215573639700016
I,C,20.63,0.006271645188205,0.1645923089197383
I,D,16.75,0.0051044611271998,0.1336365086963459
I,E,7.9,0.0071705135394968,0.0630285623105154
I,F,34.7,0.0007523812588759,0.2768469762246689
I,G,20.62,6.831506518113081e-05,0.1645125259294718
I,H,17.89,0.0048136877558372,0.1427317695867241
I,J,19.8,0.0030791768697071,0.1579703207276208
I,K,29.4,0.0002385841836734,0.234561991383437
I,L,20.47,0.0005493514762628,0.1633157810754747
I,M,9.0,0.0049785771604938,0.0718046912398276
I,N,22.25,0.0017469476076253,0.1775171533429073
I,O,21.91,0.0029477801286996,0.1748045316738471
I,P,26.97,0.0017975539019515,0.2151747247486835
I,Q,22.37,0.00146660364588,0.178474549226105
I,R,26.39,0.000354406409469,0.210547311313228
I,S,20.98,0.0017221696340697,0.1673847135790649
I,T,38.2,0.0004075929936131,0.3047710228179352
I,U,21.11,0.0028307902415467,0.1684218924525291
I,V,58.89,5.397423368716801e-05,0.4698420296792723
I,W,46.46,2.581506103501102e-05,0.3706717727780437
I,X,32.73,1.222260401815482e-05,0.2611297271421732
I,Y,21.3,0.0022319240560735,0.1699377692675921
I,Z,50.37,0.0001366705911691,0.4018669219722355
I,AA,5.5,0.0050311776859504,0.0438806446465613
I,AB,44.79,7.916436561062587e-05,0.3573480134035423
I,AC,1.9,0.2162864265927978,0.0151587681506302
I,AD,13.51,0.030320967389345,0.1077868198500079
I,AE,31.34,0.0003510839643345,0.2500398914951332
I,AF,22.22,0.0036852394454116,0.1772778043721078
I,AG,24.02,0.0065149843906098,0.1916387426200733
I,AH,4.49,0.0280487757997232,0.0358225626296473
I,AI,23.86,0.0010064843274086,0.1903622147758097
I,AJ,23.47,0.0013671860604395,0.1872506781554172
I,AK,15.17,0.0030828679057693,0.1210307962342428
I,AL,39.26,0.0002034611628162,0.3132280197861816
I,AM,21.19,5.513666436459627e-05,0.1690601563746609
I,AN,11.74,0.0103947594676247,0.0936652305728418
I,AO,11.27,0.0013878363929963,0.0899154300303175
I,AP,18.3,0.0002029046851204,0.1460028721876496
I,AQ,55.21,2.6168382262505244e-06,0.4404818892612095
I,AR,40.29,0.000269424803705,0.3214456677836285
I,AS,14.51,0.0026280658648874,0.1157651188766555
I,AT,19.58,0.0085777326147358,0.1562150949417584
I,AU,19.47,8.089137437417715e-05,0.1553374820488271
I,AV,10.51,0.0040901737369421,0.0838519227700654
I,AW,8.11,0.0094874669502722,0.0647040051061113
I,AX,32.7,0.0020959076817327,0.2608903781713739
I,AY,16.96,0.0065058552900554,0.1353119514919419
I,AZ,18.28,0.008610802167475,0.1458433062071166
I,BA,21.11,0.0032758241046818,0.1684218924525291
I,BB,22.24,0.0003458090654275,0.1774373703526408
I,BC,16.2,0.0030638769814052,0.1292484442316898
I,BD,21.88,6.735389184483089e-05,0.1745651827030477
I,BE,21.65,0.0020270930561259,0.1727301739269187
I,BF,17.73,0.0043455965413393,0.1414552417424605
I,BG,12.48,0.0008911606326532,0.099569171852561
I,BH,25.06,0.0020770917953336,0.1999361736077868
I,BI,19.74,0.0011785705303699,0.157491622786022
I,BJ,8.51,0.005519053066759,0.0678953247167703
I,BK,20.81,0.0010100960360562,0.1660284027445348
I,BL,18.97,0.0042046506719679,0.1513483325355034
I,BM,21.15,0.0001037936835281,0.168741024413595
I,BN,19.27,0.0043742659888202,0.1537418222434976
I,BO,32.41,0.0004088785825242,0.258576671453646
I,BP,23.7,0.0029269917570189,0.1890856869315461
I,BQ,20.29,0.0199417459892184,0.1618796872506781
I,BR,51.71,7.826334711594843e-05,0.4125578426679432
I,BS,13.89,0.0019148699205575,0.110818573480134
I,BT,18.08,0.0040117354224586,0.1442476464017871
I,BU,39.1,2.032839267142417e-05,0.311951491941918
I,BV,35.41,0.0005550121260761,0.2825115685335886
I,BW,18.3,0.001173049732748,0.1460028721876496
I,BX,14.68,0.0007098911659452,0.1171214297111855
I,BY,37.39,0.0004828499874929,0.2983086006063507
I,BZ,36.23,3.304982375230352e-05,0.2890537737354395
I,CA,31.25,0.0040184704,0.2493218445827349
I,CB,37.3,2.5961517728151576e-06,0.2975905536939524
I,CC,22.38,0.000432015880945,0.1785543322163714
I,CD,11.78,0.0012363765814119,0.0939843625339077
I,CE,17.19,0.00378712400942,0.1371469602680708
I,CF,18.3,0.0004328857983218,0.1460028721876496
I,CG,20.12,0.0001068854022979,0.160523376416148
I,CH,21.28,0.0033856305030668,0.1697782032870592
I,CI,24.84,0.000358855653639,0.1981809478219243
I,CJ,55.88,1.8158374384930587e-05,0.4458273496090633
I,CK,10.74,0.0107801863671199,0.0856869315461943
I,CL,11.73,0.0029644889016802,0.0935854475825753
I,CM,19.73,0.0073426534444087,0.1574118397957555
I,CN,33.87,0.0005438548753901,0.2702249880325514
I,CO,33.2,0.0002631811130062,0.2648795276846976
I,CP,20.53,0.000452948757583,0.1637944790170735
I,CQ,20.14,0.0038293831831597,0.160682942396681
I,CR,19.94,0.0002444278044766,0.1590872825913515
I,CS,22.75,0.0034824547759932,0.181506302856231
I,CT,22.06,0.0004621909134323,0.1760012765278442
I,CU,21.04,0.0068236075319145,0.1678634115206637
I,CV,9.59,0.0103791015580402,0.0765118876655497
I,CW,28.63,8.198138803228445e-05,0.2284187011329184
I,CY,19.0,0.0026753355263157,0.1515876815063028
I,CZ,8.47,0.010916043010333,0.0675761927557044
I,DA,7.6,0.016516958102493,0.0606350726025211
I,DB,24.46,0.0013928300180045,0.1951491941917983
I,DC,23.85,0.0017367801467065,0.1902824317855433
I,DD,23.34,0.0002219144236424,0.186213499281953
I,DE,23.01,0.0007541200932799,0.1835806606031594
I,DF,20.99,0.0007188868721033,0.1674644965693314
I,DG,17.8,0.0007404111696755,0.1420137226743258
I,DH,13.21,0.0029685319714551,0.1053933301420137
I,DI,22.32,0.0009676960185666,0.1780756342747726
I,DJ,11.31,0.0068072382991664,0.0902345619913834
I,DK,10.13,0.0088257526294401,0.0808201691399393
I,DL,15.04,0.002766798510709,0.1199936173607786
I,DM,20.97,0.0020292679734816,0.1673049305887984
I,DN,19.55,0.0026136504863259,0.155975745970959
I,DO,21.42,0.0021032508864112,0.1708951651507898
I,DP,41.42,0.0003220990280811,0.3304611456837402
I,DQ,21.48,0.0010972147990075,0.1713738630923887
I,DR,18.85,0.0037232943312061,0.1503909366523057
I,DS,23.69,4.5856667333670565e-05,0.1890059039412797
I,DT,8.07,0.0103853825495317,0.0643848731450454
I,DU,22.25,0.0005400595884358,0.1775171533429073
I,DV,15.83,0.0047817097046197,0.1262964735918302
I,DW,24.81,0.005794399183086,0.1979415988511249
I,DX,63.31,5.430442816336419e-05,0.5051061113770544
I,DY,19.38,0.0009258378409752,0.1546194351364289
I,DZ,16.29,0.0028395546910829,0.129966491144088
I,EA,15.99,0.0009582834174423,0.1275730014360938
I,EB,22.62,0.0001958224472916,0.1804691239827668
I,EC,43.73,3.423472173408442e-05,0.3488910164352959
I,ED,49.13,0.0001888142194435,0.3919738311791926
I,EE,22.0,0.0045145335743801,0.1755225785862454
I,EF,32.59,0.0002809543350625,0.2600127652784426
I,EG,20.45,0.0018656742248073,0.1631562150949417
I,EH,16.47,0.001598980907311,0.1314025849688846
I,EI,16.99,0.0078786196117856,0.1355513004627413
I,EK,37.45,3.828219557540895e-05,0.2987872985479496
I,EL,21.57,5.9761385395717576e-05,0.1720919100047869
I,EM,36.12,9.2890596160945e-05,0.2881761608425083
I,EN,62.03,0.0001078081377991,0.4948938886229456
I,EO,20.85,0.0023416823375831,0.1663475347056007
I,EP,21.76,0.0076533690455875,0.17360778681985
I,EQ,32.2,0.0007210091479881,0.2569012286580501
I,ER,24.27,0.0028971548108772,0.1936333173767352
I,ES,47.68,0.0002053717953477,0.3804052975905537
I,ET,5.85,0.034707681349989,0.0466730493058879
J,A,5.98,0.1161725452595608,0.0477102281793521
J,B,14.6,0.0042486811875794,0.1164831657890537
J,C,7.24,0.0753862811451793,0.057762884952928
J,D,12.19,0.0142679516170194,0.0972554651348332
J,E,13.73,0.0035144137056108,0.1095420456358704
J,F,18.86,0.0037705357039104,0.1504707196425722
J,G,23.92,7.515553556137202e-05,0.1908409127174086
J,H,4.41,0.1172764830926071,0.0351842987075155
J,I,19.8,0.0030791768697071,0.1579703207276208
J,K,10.0,0.003052993125,0.0797829902664751
J,L,10.33,0.0031935583369542,0.0824158289452688
J,M,11.53,0.0044907736152764,0.0919897877772458
J,N,8.83,0.0164213183076842,0.0704483804052975
J,O,5.42,0.0713133411892237,0.0432423807244295
J,P,14.29,0.0094791385935824,0.114009893090793
J,Q,22.23,0.00219864604406,0.1773575873623743
J,R,28.85,0.000439013857142,0.2301739269187809
J,S,19.29,0.0030158654041824,0.1539013882240306
J,T,23.86,0.0015466857091688,0.1903622147758097
J,U,1.32,1.0718297558922556,0.0105313547151747
J,V,52.33,0.000101194670317,0.4175043880644646
J,W,35.93,6.390085194759706e-05,0.2866602840274453
J,X,15.3,8.280611445740241e-05,0.122067975107707
J,Y,3.05,0.161149312460808,0.0243338120312749
J,Z,41.28,0.0003012514271978,0.3293441838200096
J,AA,20.43,0.0005398185656825,0.1629966491144088
J,AB,33.46,0.0002100049362631,0.2669538854316259
J,AC,18.22,0.0034820037757275,0.1453646082655177
J,AD,6.48,0.1951161667640434,0.0516993776926759
J,AE,11.88,0.0036171424483801,0.0947821924365725
J,AF,12.27,0.0178918072337216,0.097893729056965
J,AG,12.76,0.03417807138513,0.1018030955800223
J,AH,16.07,0.0032416368091339,0.1282112653582256
J,AI,25.21,0.0013347247679411,0.2011329184617839
J,AJ,8.29,0.0162231153263556,0.0661400989309079
J,AK,5.96,0.0295680765756297,0.0475506621988192
J,AL,25.21,0.0007305096159163,0.2011329184617839
J,AM,10.04,0.0003636005171434,0.080102122227541
J,AN,8.37,0.0302753545491038,0.0667783628530397
J,AO,12.75,0.0016052964671707,0.1017233125897558
J,AP,6.38,0.0024713964174225,0.0509015477900111
J,AQ,66.87,2.64082266548768e-06,0.5335088559119197
J,AR,26.8,0.0009014715755798,0.2138184139141535
J,AS,6.35,0.0203148273296546,0.0506621988192117
J,AT,8.34,0.0699931104277249,0.0665390138822403
J,AU,2.16,0.009730073719231,0.0172331258975586
J,AV,9.77,0.0070072494159714,0.0779479814903462
J,AW,12.55,0.0058653515640845,0.1001276527844263
J,AX,18.09,0.0101386478001451,0.1443274293920536
J,AY,2.94,0.3205169118384315,0.0234561991383437
J,AZ,6.56,0.0989869245259002,0.0523376416148077
J,BA,1.89,0.6050105505165029,0.0150789851603638
J,BB,2.74,0.0337282905174608,0.0218605393330142
J,BC,12.91,0.0071423048678448,0.1029998404340194
J,BD,26.25,6.927686570924667e-05,0.2094303494494973
J,BE,20.81,0.0032481407688544,0.1660284027445348
J,BF,2.77,0.2635705308799657,0.0220998883038136
J,BG,7.37,0.0037830292894313,0.0588000638263922
J,BH,12.9,0.0116045396994705,0.1029200574437529
J,BI,0.07,138.75329648526073,0.0005584809318653
J,BJ,11.37,0.0045771197651449,0.0907132599329822
J,BK,11.63,0.0047878100653069,0.0927876176799106
J,BL,7.53,0.0395060987421128,0.0600765916706558
J,BM,2.54,0.0106540259608296,0.0202648795276846
J,BN,6.74,0.0529344420511367,0.0537737354396042
J,BO,12.67,0.0039608528692756,0.101085048667624
J,BP,11.28,0.0191288784587741,0.089995213020584
J,BQ,7.6,0.2104212543763465,0.0606350726025211
J,BR,42.76,0.0001694422133105,0.3411520663794479
J,BS,6.47,0.0130654605491042,0.0516195947024094
J,BT,9.96,0.0195704122547754,0.0794638583054093
J,BU,51.65,1.7246676602316103e-05,0.4120791447263443
J,BV,19.15,0.0028093528182451,0.1527844263602999
J,BW,6.38,0.0142878460655086,0.0509015477900111
J,BX,5.14,0.0085724934223917,0.0410084569969682
J,BY,20.38,0.0024060481327196,0.1625977341630764
J,BZ,20.56,0.0001519319496436,0.1640338279878729
J,CA,16.95,0.020221386382336,0.1352321685016754
J,CB,20.43,1.2811516021143394e-05,0.1629966491144088
J,CC,3.25,0.030327923076923,0.0259294718366044
J,CD,17.3,0.0008486696292336,0.138024573161002
J,CE,6.46,0.0396995660296327,0.0515398117121429
J,CF,6.38,0.0052725860444789,0.0509015477900111
J,CG,21.22,0.0001422568230099,0.1692995053454603
J,CH,6.88,0.0479507545135133,0.0548906973033349
J,CI,5.62,0.0103786259549369,0.044838040529759
J,CJ,48.18,3.61614374073716e-05,0.3843944471038774
J,CK,9.12,0.0221327139286714,0.0727620871230253
J,CL,9.88,0.0061861647148826,0.0788255943832774
J,CM,2.63,0.6117658360119579,0.0209829264400829
J,CN,18.45,0.0027133773416927,0.1471996170416467
J,CO,17.49,0.001403914900104,0.139540449976065
J,CP,7.11,0.0055908428576107,0.0567257060794638
J,CQ,8.99,0.0284523334851107,0.0717249082495612
J,CR,21.6,0.0003083776738254,0.1723312589755864
J,CS,10.32,0.025054077028624,0.0823360459550024
J,CT,14.65,0.0015514818007328,0.1168820807403861
J,CU,8.58,0.0607463867501746,0.0684538056486357
J,CV,10.35,0.0131918526557082,0.0825753949258018
J,CW,42.01,5.636923172561387e-05,0.3351683421094622
J,CY,31.57,0.0014345834305882,0.2518749002712621
J,CZ,16.13,0.0044560785693631,0.1286899632998244
J,DA,12.2,0.0094891455030009,0.0973352481250997
J,DB,13.62,0.0066503778946004,0.1086644327429392
J,DC,25.23,0.0022976116644124,0.2012924844423169
J,DD,4.32,0.0095897935153034,0.0344662517951172
J,DE,23.31,0.00108787430359,0.1859741503111536
J,DF,8.47,0.006535941027596,0.0675761927557044
J,DG,27.47,0.0004602408501265,0.2191638742620073
J,DH,6.99,0.0156957665297906,0.0557683101962661
J,DI,17.07,0.0024493441349683,0.1361895643848731
J,DJ,8.54,0.0176754279771121,0.0681346736875698
J,DK,9.67,0.0143386151686571,0.0771501515876815
J,DL,5.08,0.0359033767893924,0.0405297590553693
J,DM,18.23,0.003975140108842,0.1454443912557842
J,DN,8.28,0.021570979996616,0.0660603159406414
J,DO,6.06,0.0389022106281035,0.0483484921014839
J,DP,28.59,0.0010008541825004,0.2280995691718525
J,DQ,13.59,0.0040579885087344,0.1084250837721397
J,DR,8.97,0.0243419131045154,0.0715653422690282
J,DS,27.72,4.958332812770043e-05,0.2211584490186692
J,DT,12.63,0.0062770036696216,0.1007659167065581
J,DU,4.54,0.0192034616160047,0.0362214775809797
J,DV,4.1,0.1055277889318527,0.0327110260092548
J,DW,14.67,0.0245352918012323,0.1170416467209191
J,DX,57.39,9.78356056932819e-05,0.4578745811393011
J,DY,18.75,0.0014642979160493,0.1495931067496409
J,DZ,14.05,0.0056510516091628,0.1120951013243976
J,EA,3.91,0.0237261297639631,0.0311951491941918
J,EB,35.35,0.0001187020869191,0.2820328705919898
J,EC,32.0,9.464884440104166e-05,0.2553055688527206
J,ED,39.76,0.0004268005692676,0.3172171692995053
J,EE,4.58,0.1542115166727052,0.0365406095420456
J,EF,12.78,0.0027047819930751,0.1019626615605552
J,EG,1.1,0.9546113234618914,0.0087761289293122
J,EH,5.85,0.0187632584151102,0.0466730493058879
J,EI,16.7,0.0120723957524073,0.1332375937450135
J,EJ,13.74,3.894632557081785e-05,0.1096218286261369
J,EK,22.13,0.0001623032324998,0.1765597574597096
J,EL,12.59,0.000259692257928,0.1004467847454922
J,EM,21.12,0.0004022248712513,0.1685016754427956
J,EN,73.27,0.0001143911008059,0.5845699696824637
J,EO,9.84,0.0155646520938447,0.0785064624222115
J,EP,9.18,0.0636611662992075,0.0732407850646242
J,EQ,12.58,0.0069932773387574,0.1003670017552257
J,ER,7.8,0.0415251839981006,0.0622307324078506
J,ES,37.72,0.0004858021591268,0.3009414392851444
J,ET,14.58,0.0082720242973036,0.1163235998085208
K,A,11.64,0.0052380688951402,0.0928674006701771
K,B,11.78,0.0011149119459113,0.0939843625339077
K,C,10.58,0.0060307234174942,0.0844104037019307
K,D,17.37,0.0012004406593565,0.1385830540928674
K,E,23.73,0.0002009878369861,0.1893250359023456
K,F,11.71,0.001670874913673,0.0934258816020424
K,G,28.17,9.257227248377508e-06,0.2247486835806606
K,H,11.71,0.0028414866305412,0.0934258816020424
K,I,29.4,0.0002385841836734,0.234561991383437
K,J,10.0,0.003052993125,0.0797829902664751
K,L,13.24,0.0003321014876986,0.1056326791128131
K,M,21.49,0.0002208402552205,0.1714536460826551
K,N,10.29,0.0020657129469863,0.0820966969842029
K,O,8.12,0.0054278594519704,0.0647837880963778
K,P,12.11,0.0022548431585705,0.0966172012127014
K,Q,25.31,0.000289748534607,0.2019307483644487
K,R,31.74,6.196226905040124e-05,0.2532312111057922
K,S,22.5,0.0003786889814814,0.1795117280995691
K,T,17.15,0.0005114297614089,0.1368278283070049
K,U,8.71,0.0042054130346237,0.0694909845220999
K,V,48.22,2.035991645809396e-05,0.3847135790649433
K,W,30.56,1.5089876220883816e-05,0.2438168182543481
K,X,13.93,1.70653158109283e-05,0.1111377054411999
K,Y,8.11,0.003893657274513,0.0647040051061113
K,Z,36.37,6.629689405673777e-05,0.2901707355991702
K,AA,30.41,4.162200569526566e-05,0.242620073400351
K,AB,27.8,5.197124000439936e-05,0.221796712940801
K,AC,27.69,0.0002575439580841,0.2209191000478698
K,AD,15.9,0.0055363088880977,0.1268549545236955
K,AE,1.95,0.0229350961538461,0.0155576831019626
K,AF,13.79,0.0024198369165105,0.1100207435774692
K,AG,12.85,0.0057572347802389,0.1025211424924206
K,AH,25.34,0.0002227174174323,0.2021700973352481
K,AI,28.28,0.0001811965377606,0.2256262964735918
K,AJ,8.46,0.002661177757658,0.067496409765438
K,AK,14.39,0.0008664934822218,0.1148077229934578
K,AL,18.54,0.0002307403054447,0.147917663954045
K,AM,12.38,4.085280893671328e-05,0.0987713419498962
K,AN,17.67,0.0011604818412068,0.1409765438008616
K,AO,22.63,8.705181009453115e-05,0.1805489069730333
K,AP,12.12,0.0001169902920056,0.0966969842029679
K,AQ,75.94,3.49809817559002e-07,0.6058720280836125
K,AR,20.35,0.0002670939758163,0.162358385192277
K,AS,15.01,0.0006211128235184,0.1197542683899792
K,AT,12.3,0.0054972877007733,0.0981330780277644
K,AU,11.3,6.073486079567703e-05,0.0901547790011169
K,AV,19.73,0.0002935309008153,0.1574118397957555
K,AW,21.62,0.0003376303004828,0.1724908249561193
K,AX,12.38,0.0036981725901448,0.0987713419498962
K,AY,12.56,0.0030001130917139,0.1002074357746928
K,AZ,12.23,0.0048652357604552,0.0975745970958991
K,BA,8.38,0.0052573853870591,0.0668581458433062
K,BB,7.31,0.0008095282262365,0.0583213658847933
K,BC,18.31,0.000606576351258,0.146082655177916
K,BD,30.46,8.789382052347697e-06,0.2430189883516834
K,BE,23.96,0.0004185782615659,0.1911600446784745
K,BF,11.68,0.0025324565238186,0.093186532631243
K,BG,16.96,0.000122037774178,0.1353119514919419
K,BH,12.08,0.0022607095297698,0.096377852241902
K,BI,10.07,0.0011453856643022,0.0803414711983405
K,BJ,21.17,0.000225549975411,0.1689005903941279
K,BK,14.21,0.0005478724741127,0.1133716291686612
K,BL,12.24,0.0025542450244497,0.0976543800861656
K,BM,9.92,0.00011932436559,0.0791447263443433
K,BN,11.49,0.0031116401735417,0.0916706558161799
K,BO,3.66,0.0081086968388873,0.0292005744375299
K,BP,11.42,0.0031882090749322,0.0911121748843146
K,BQ,11.15,0.0167008413098996,0.0889580341471198
K,BR,37.84,3.69629008825968e-05,0.3018988351683421
